"iso3","gpi","Year","pop","area"
"CUB",2.44878213802436,2018,11227.1175,"Latin America and the Caribbean"
"CYP",1.60165764546685,2018,1270.7375,"Northern Africa and Western Asia"
"CZE",1.51633964817321,2018,10548.937,"Europe and North America"
"DEU",1.70105412719892,2018,83368.5055,"Europe and North America"
"DJI",2.4545899864682,2018,1071.882,"Sub-Saharan Africa"
"DNK",1.3122801082544,2018,5793.8245,"Europe and North America"
"DOM",2.6169147496617,2018,10782.0535,"Latin America and the Caribbean"
"DZA",2.33348308525034,2018,42505.035,"Northern Africa and Western Asia"
"ECU",2.28305142083897,2018,17049.5465,"Latin America and the Caribbean"
"EGY",2.69164411366712,2018,105682.0935,"Northern Africa and Western Asia"
"ERI",3.10431935047361,2018,3192.7605,"Sub-Saharan Africa"
"ESP",1.99229228687415,2018,47092.821,"Europe and North America"
"EST",1.69468876860622,2018,1321.9645,"Europe and North America"
"ETH",2.90237889039242,2018,112664.1525,"Sub-Saharan Africa"
"FIN",1.35703653585927,2018,5515.7365,"Europe and North America"
"FRA",2.07894181326116,2018,65519.5425,"Europe and North America"
"GAB",2.51268606224628,2018,2212.3175,"Sub-Saharan Africa"
"GBR",1.93890392422192,2018,66752.475,"Europe and North America"
"GEO",1.94918809201624,2018,3794.877,"Northern Africa and Western Asia"
"GHA",2.01255074424899,2018,30637.5845,"Sub-Saharan Africa"
"GIN",2.44058457374831,2018,12704.774,"Sub-Saharan Africa"
"GMB",2.53792286874154,2018,2399.632,"Sub-Saharan Africa"
"GNB",2.52165087956698,2018,1922.1675,"Sub-Saharan Africa"
"GNQ",2.27368064952639,2018,1616.422,"Sub-Saharan Africa"
"GRC",1.93433694181326,2018,10730.8435,"Europe and North America"
"GTM",2.75666441136671,2018,16845.685,"Latin America and the Caribbean"
"GUY",2.8313599458728,2018,791.5555,"Latin America and the Caribbean"
"HND",2.91406224627876,2018,9765.2105,"Latin America and the Caribbean"
"HRV",1.5643098782138,2018,4024.868,"Europe and North America"
"HTI",2.49292963464141,2018,10962.3625,"Latin America and the Caribbean"
"HUN",1.94025710419486,2018,9774.3935,"Europe and North America"
"IDN",2.14411366711773,2018,269951.8465,"South-Eastern Asia"
"IND",2.50900947225981,2018,1374659.064,"Central and Southern Asia"
"IRL",1.39387686062246,2018,4872.5555,"Europe and North America"
"IRN",2.85542219215156,2018,86117.998,"Central and Southern Asia"
"IRQ",4.06478890392422,2018,40265.6245,"Northern Africa and Western Asia"
"ISL",1.223849797023,2018,352.854,"Europe and North America"
"ISR",2.51265358592693,2018,8510.0665,"Northern Africa and Western Asia"
"ITA",2.14394451962111,2018,60277.4985,"Europe and North America"
"JAM",2.76140054127199,2018,2820.0975,"Latin America and the Caribbean"
"JOR",2.15439648173207,2018,10462.306,"Northern Africa and Western Asia"
"JPN",1.25893098782138,2018,126913.4325,"Eastern Asia"
"KAZ",2.34790257104195,2018,18932.7265,"Central and Southern Asia"
"KEN",2.91484303112314,2018,50207.1075,"Sub-Saharan Africa"
"KGZ",2.32445872801083,2018,6341.732,"Central and Southern Asia"
"KHM",2.52422192151556,2018,16274.5215,"South-Eastern Asia"
"KOR",1.66667794316644,2018,51640.894,"Eastern Asia"
"KWT",1.87497158322057,2018,4323.3875,"Northern Africa and Western Asia"
"LAO",2.16809878213802,2018,7128.045,"South-Eastern Asia"
"LBN",2.87578619756428,2018,5984.1195,"Northern Africa and Western Asia"
"LBR",2.18264546684709,2018,4944.726,"Sub-Saharan Africa"
"LBY",3.42872124492557,2018,6849.0545,"Northern Africa and Western Asia"
"LKA",2.03355886332882,2018,22253.118,"Central and Southern Asia"
"LSO",2.58020974289581,2018,2183.603,"Sub-Saharan Africa"
"LTU",1.87313937753721,2018,2802.478,"Europe and North America"
"LVA",1.7653247631935,2018,1927.588,"Europe and North America"
"MAR",2.23004059539919,2018,35839.76,"Northern Africa and Western Asia"
"MDA",2.37523680649526,2018,3153.773,"Europe and North America"
"MDG",2.14343707713126,2018,27494.926,"Sub-Saharan Africa"
"MEX",3.47089715832206,2018,124573.711,"Latin America and the Caribbean"
"MKD",2.2057848443843,2018,1919.7285,"Europe and North America"
"MLI",3.19587550744249,2018,20442.0295,"Sub-Saharan Africa"
"MMR",2.68527604871448,2018,52272.2465,"South-Eastern Asia"
"MNE",2.22767253044655,2018,615.795,"Europe and North America"
"MNG",2.25504059539919,2018,3167.706,"Eastern Asia"
"MOZ",2.52180243572395,2018,29018.6445,"Sub-Saharan Africa"
"MRT",2.53433694181326,2018,4337.685,"Sub-Saharan Africa"
"MUS",1.98301759133965,2018,1288.8335,"Sub-Saharan Africa"
"MWI",2.09651556156969,2018,18528.081,"Sub-Saharan Africa"
"MYS",1.9619350473613,2018,32910.967,"South-Eastern Asia"
"NAM",2.40016914749662,2018,2577.3265,"Sub-Saharan Africa"
"NER",2.8074451962111,2018,22188.069,"Sub-Saharan Africa"
"NGA",3.55054127198917,2018,204938.7545,"Sub-Saharan Africa"
"NIC",2.53247631935047,2018,6400.08,"Latin America and the Caribbean"
"NLD",1.54024627875507,2018,17421.2795,"Europe and North America"
"NOR",1.18213802435724,2018,5311.7525,"Europe and North America"
"NPL",2.55412719891746,2018,28079.689,"Central and Southern Asia"
"NZL",1.36390392422192,2018,4900.847,"Oceania"
"OMN",1.95815290933694,2018,4597.8775,"Northern Africa and Western Asia"
"PAK",3.09895128552097,2018,226928.8925,"Central and Southern Asia"
"PAN",2.36038565629229,2018,4167.8605,"Latin America and the Caribbean"
"PER",2.48254397834912,2018,31897.5835,"Latin America and the Caribbean"
"PHL",3.19705953991881,2018,109465.2865,"South-Eastern Asia"
"PNG",2.42537212449256,2018,9394.5135,"Oceania"
"POL",1.83068335588633,2018,38241.0705,"Europe and North America"
"PRK",3.12110960757781,2018,25931.1475,"Eastern Asia"
"PRT",1.4404600811908,2018,10325.353,"Europe and North America"
"PRY",2.44424898511502,2018,6427.3815,"Latin America and the Caribbean"
"PSE",2.61857780784844,2018,4850.5925,"Northern Africa and Western Asia"
"QAT",1.49411366711773,2018,2761.142,"Northern Africa and Western Asia"
"ROU",1.80399188092016,2018,19597.872,"Europe and North America"
"RUS",3.35886332882273,2018,146430.1455,"Europe and North America"
"RWA",2.53705277401894,2018,12487.996,"Sub-Saharan Africa"
"SAU",2.48432611637348,2018,30365.1205,"Northern Africa and Western Asia"
"SDN",3.37296211096076,2018,44230.596,"Northern Africa and Western Asia"
"SEN",2.19110284167794,2018,15914.4985,"Sub-Saharan Africa"
"SGP",1.39008795669824,2018,5634.3695,"South-Eastern Asia"
"SLE",2.0095399188092,2018,7554.563,"Sub-Saharan Africa"
"SLV",3.11765899864682,2018,6219.8075,"Latin America and the Caribbean"
"SOM",3.45928416779432,2018,15452.4865,"Sub-Saharan Africa"
"SRB",1.97087280108254,2018,7020.019,"Europe and North America"
"SSD",3.67530311231394,2018,10122.977,"Sub-Saharan Africa"
"SVK",1.72899188092016,2018,5443.232,"Europe and North America"
"SVN",1.31356562922869,2018,2069.4805,"Europe and North America"
"SWE",1.39151420838972,2018,10175.4045,"Europe and North America"
"SWZ",2.40429634641407,2018,1168.9295,"Sub-Saharan Africa"
"SYR",3.4505751014885,2018,19577.845,"Northern Africa and Western Asia"
"TCD",2.87617591339648,2018,16156.5305,"Sub-Saharan Africa"
"TGO",2.34384303112314,2018,8258.778,"Sub-Saharan Africa"
"THA",2.8815548037889,2018,71376.0785,"South-Eastern Asia"
"TJK",2.35845737483085,2018,9307.333,"Central and Southern Asia"
"TKM",2.59086603518268,2018,6655.524,"Central and Southern Asia"
"TLS",2.24698917456022,2018,1275.959,"South-Eastern Asia"
"TTO",2.69448579161028,2018,1470.5185,"Latin America and the Caribbean"
"TUN",2.39630446549391,2018,11765.5145,"Northern Africa and Western Asia"
"TUR",3.16747090663058,2018,84415.9685,"Northern Africa and Western Asia"
"TWN",1.78971583220568,2018,23659.305,"Eastern Asia"
"TZA",2.46923815967524,2018,57437.1445,"Sub-Saharan Africa"
"UGA",2.66460757780785,2018,41565.831,"Sub-Saharan Africa"
"UKR",3.0853748308525,2018,45208.907,"Europe and North America"
"URY",2.10882949932341,2018,3394.534,"Latin America and the Caribbean"
"USA",2.38037077131258,2018,335056.4975,"Europe and North America"
"UZB",2.41904600811908,2018,32373.4905,"Central and Southern Asia"
"VEN",3.3599851150203,2018,29807.592,"Latin America and the Caribbean"
"VNM",2.16221244925575,2018,96237.3195,"South-Eastern Asia"
"YEM",3.46288362652233,2018,34085.182,"Northern Africa and Western Asia"
"ZAF",3.16177266576455,2018,58613.0005,"Sub-Saharan Africa"
"ZMB",2.2367050067659,2018,17973.569,"Sub-Saharan Africa"
"ZWE",2.61319350473613,2018,15034.452,"Sub-Saharan Africa"
"AFG",4.05723951285521,2019,37856.121,"Central and Southern Asia"
"AGO",2.26457374830852,2019,32375.6325,"Sub-Saharan Africa"
"ALB",2.11556156968877,2019,2885.0095,"Europe and North America"
"ARE",1.86092692828146,2019,9377.8475,"Northern Africa and Western Asia"
"ARG",2.66772665764547,2019,44973.4655,"Latin America and the Caribbean"
"ARM",2.07742895805142,2019,2903.9715,"Northern Africa and Western Asia"
"AUS",1.57612584573748,2019,25482.714,"Oceania"
"AUT",1.41021650879567,2019,8880.876,"Europe and North America"
"AZE",2.25220433017591,2019,10110.475,"Northern Africa and Western Asia"
"BDI",3.04955209742896,2019,12255.3365,"Sub-Saharan Africa"
"BEL",1.8871799729364,2019,11490.618,"Europe and North America"
"BEN",2.33474289580514,2019,12726.755,"Sub-Saharan Africa"
"BFA",2.56512313937754,2019,20961.9525,"Sub-Saharan Africa"
"BGD",2.39139783491204,2019,164913.055,"Central and Southern Asia"
"BGR",1.99864682002706,2019,6975.469,"Europe and North America"
"BHR",2.493200270636,2019,1485.6705,"Northern Africa and Western Asia"
"BIH",1.97351150202977,2019,3345.533,"Europe and North America"
"BLR",2.32929634641407,2019,9435.4195,"Europe and North America"
"BOL",2.35882949932341,2019,11671.3855,"Latin America and the Caribbean"
"BRA",3.26500405953992,2019,207455.4595,"Latin America and the Caribbean"
"BTN",1.52469553450609,2019,764.824,"Central and Southern Asia"
"BWA",2.38897158322057,2019,2332.083,"Sub-Saharan Africa"
"CAF",3.57391745602165,2019,4944.7035,"Sub-Saharan Africa"
"CAN",1.57872124492558,2019,37782.9345,"Europe and North America"
"CHE",1.26620433017591,2019,8577.524,"Europe and North America"
"CHL",2.0621447902571,2019,19197.744,"Latin America and the Caribbean"
"CHN",2.33713396481732,2019,1423520.3575,"Eastern Asia"
"CIV",2.62607577807848,2019,28193.009,"Sub-Saharan Africa"
"CMR",2.93602841677943,2019,25506.095,"Sub-Saharan Africa"
"COD",3.76665223274696,2019,92947.442,"Sub-Saharan Africa"
"COG",2.80912313937754,2019,5616.661,"Sub-Saharan Africa"
"COL",3.11885791610284,2019,49907.985,"Latin America and the Caribbean"
"CRI",2.15514208389716,2019,4999.5535,"Latin America and the Caribbean"
"CUB",2.45764546684709,2019,11202.8465,"Latin America and the Caribbean"
"CYP",1.65625845737483,2019,1286.6715,"Northern Africa and Western Asia"
"CZE",1.60984438430311,2019,10554.875,"Europe and North America"
"DEU",1.69063464140731,2019,83559.1865,"Europe and North America"
"DJI",2.42959404600812,2019,1088.709,"Sub-Saharan Africa"
"DNK",1.25192828146143,2019,5814.6185,"Europe and North America"
"DOM",2.63815967523681,2019,10894.0435,"Latin America and the Caribbean"
"DZA",2.3516901217862,2019,43294.546,"Northern Africa and Western Asia"
"ECU",2.43217185385656,2019,17340.0215,"Latin America and the Caribbean"
"EGY",2.70772259810555,2019,107553.158,"Northern Africa and Western Asia"
"ERI",3.1534397834912,2019,3240.194,"Sub-Saharan Africa"
"ESP",2.0264600811908,2019,47435.119,"Europe and North America"
"EST",1.68274695534506,2019,1326.8215,"Europe and North America"
"ETH",2.87483626522328,2019,115737.3825,"Sub-Saharan Africa"
"FIN",1.25429634641407,2019,5521.759,"Europe and North America"
"FRA",1.9990798376184,2019,65729.459,"Europe and North America"
"GAB",2.53000676589986,2019,2267.7055,"Sub-Saharan Africa"
"GBR",1.80074424898512,2019,67110.958,"Europe and North America"
"GEO",2.04458728010825,2019,3796.7225,"Northern Africa and Western Asia"
"GHA",1.91234776725304,2019,31258.945,"Sub-Saharan Africa"
"GIN",2.54533152909337,2019,13034.346,"Sub-Saharan Africa"
"GMB",2.33085250338295,2019,2456.844,"Sub-Saharan Africa"
"GNB",2.27618403247632,2019,1967.696,"Sub-Saharan Africa"
"GNQ",2.27368064952639,2019,1670.177,"Sub-Saharan Africa"
"GRC",1.76904600811908,2019,10718.5755,"Europe and North America"
"GTM",2.92408660351827,2019,17103.8025,"Latin America and the Caribbean"
"GUY",2.87351150202977,2019,807.665,"Latin America and the Caribbean"
"HND",3.05729634641407,2019,9943.6335,"Latin America and the Caribbean"
"HRV",1.63934370771313,2019,3986.3345,"Europe and North America"
"HTI",2.52701894451962,2019,11105.163,"Latin America and the Caribbean"
"HUN",1.91512178619756,2019,9770.3465,"Europe and North America"
"IDN",2.22867658998647,2019,272489.381,"South-Eastern Asia"
"IND",2.46875913396482,2019,1389030.312,"Central and Southern Asia"
"IRL",1.4176251691475,2019,4933.491,"Europe and North America"
"IRN",2.96186603518268,2019,87051.6475,"Central and Southern Asia"
"IRQ",4.0043748308525,2019,41192.1705,"Northern Africa and Western Asia"
"ISL",1.20710419485792,2019,360.6995,"Europe and North America"
"ISR",2.46753044654939,2019,8657.47400000001,"Northern Africa and Western Asia"
"ITA",2.05338294993234,2019,60130.136,"Europe and North America"
"JAM",2.81173883626522,2019,2823.271,"Latin America and the Caribbean"
"JOR",2.18629769959405,2019,10671.8915,"Northern Africa and Western Asia"
"JPN",1.20338294993234,2019,126699.4235,"Eastern Asia"
"KAZ",2.24550067658999,2019,19209.555,"Central and Southern Asia"
"KEN",2.81931935047361,2019,51202.8275,"Sub-Saharan Africa"
"KGZ",2.29651556156969,2019,6494.035,"Central and Southern Asia"
"KHM",2.50568335588633,2019,16481.304,"South-Eastern Asia"
"KOR",1.55666441136671,2019,51767.846,"Eastern Asia"
"KWT",1.75595940460081,2019,4442.1935,"Northern Africa and Western Asia"
"LAO",2.15131935047361,2019,7237.6355,"South-Eastern Asia"
"LBN",2.98425169147497,2019,5794.594,"Northern Africa and Western Asia"
"LBR",2.09340324763194,2019,5043.7205,"Sub-Saharan Africa"
"LBY",3.55160893098782,2019,6951.0325,"Northern Africa and Western Asia"
"LKA",2.20548037889039,2019,22410.5515,"Central and Southern Asia"
"LSO",2.38420162381597,2019,2209.4055,"Sub-Saharan Africa"
"LTU",1.81163734776725,2019,2795.058,"Europe and North America"
"LVA",1.87019621109608,2019,1914.263,"Europe and North America"
"MAR",2.3473951285521,2019,36210.898,"Northern Africa and Western Asia"
"MDA",2.36579837618403,2019,3112.562,"Europe and North America"
"MDG",2.10040595399188,2019,28219.554,"Sub-Saharan Africa"
"MEX",3.61244925575102,2019,125762.9825,"Latin America and the Caribbean"
"MKD",2.06197564276049,2019,1897.641,"Europe and North America"
"MLI",3.37752638700947,2019,21068.4045,"Sub-Saharan Africa"
"MMR",2.70636941813261,2019,52640.713,"South-Eastern Asia"
"MNE",2.26458051420839,2019,611.6665,"Europe and North America"
"MNG",2.36755751014885,2019,3232.1135,"Eastern Asia"
"MOZ",2.47510690121786,2019,29884.38,"Sub-Saharan Africa"
"MRT",2.55138700947226,2019,4467.708,"Sub-Saharan Africa"
"MUS",2.02415426251692,2019,1286.27,"Sub-Saharan Africa"
"MWI",2.0260148849797,2019,19025.752,"Sub-Saharan Africa"
"MYS",2.01839242219215,2019,33440.5955,"South-Eastern Asia"
"NAM",2.40155615696888,2019,2650.4945,"Sub-Saharan Africa"
"NER",2.7493748308525,2019,22947.7575,"Sub-Saharan Africa"
"NGA",3.615899864682,2019,209485.641,"Sub-Saharan Africa"
"NIC",2.98822733423545,2019,6483.657,"Latin America and the Caribbean"
"NLD",1.53364952638701,2019,17537.507,"Europe and North America"
"NOR",1.2027401894452,2019,5347.7305,"Europe and North America"
"NPL",2.38403247631935,2019,28414.0635,"Central and Southern Asia"
"NZL",1.36474966170501,2019,4989.4025,"Oceania"
"OMN",1.9589648173207,2019,4591.241,"Northern Africa and Western Asia"
"PAK",3.11349797023004,2019,230800.8985,"Central and Southern Asia"
"PAN",2.43115696887686,2019,4234.7005,"Latin America and the Caribbean"
"PER",2.44583897158322,2019,32449.303,"Latin America and the Caribbean"
"PHL",3.03759269282815,2019,110804.6835,"South-Eastern Asia"
"PNG",2.51204330175913,2019,9609.01,"Oceania"
"POL",1.84225304465494,2019,38225.8845,"Europe and North America"
"PRK",3.22259810554804,2019,26037.6325,"Eastern Asia"
"PRT",1.45412719891746,2019,10343.213,"Europe and North America"
"PRY",2.51173883626522,2019,6515.058,"Latin America and the Caribbean"
"PSE",2.71651826792963,2019,4957.768,"Northern Africa and Western Asia"
"QAT",1.40558186738836,2019,2797.921,"Northern Africa and Western Asia"
"ROU",1.72439106901218,2019,19501.542,"Europe and North America"
"RUS",3.2223098782138,2019,146533.067,"Europe and North America"
"RWA",2.4740351826793,2019,12776.103,"Sub-Saharan Africa"
"SAU",2.43911637347767,2019,30472.8115,"Northern Africa and Western Asia"
"SDN",3.19855074424899,2019,45548.1755,"Northern Africa and Western Asia"
"SEN",2.24712449255751,2019,16352.9215,"Sub-Saharan Africa"
"SGP",1.31346414073072,2019,5669.5625,"South-Eastern Asia"
"SLE",2.12361299052774,2019,7731.991,"Sub-Saharan Africa"
"SLV",3.1319350473613,2019,6222.3175,"Latin America and the Caribbean"
"SOM",3.32590663058187,2019,16030.971,"Sub-Saharan Africa"
"SRB",1.96052097428958,2019,6966.1525,"Europe and North America"
"SSD",3.67451826792964,2019,10423.384,"Sub-Saharan Africa"
"SVK",1.80399188092016,2019,5450.6255,"Europe and North America"
"SVN",1.31732070365359,2019,2083.4395,"Europe and North America"
"SWE",1.46167658998647,2019,10279.125,"Europe and North America"
"SWZ",2.35091339648173,2019,1179.874,"Sub-Saharan Africa"
"SYR",3.49678619756428,2019,20353.534,"Northern Africa and Western Asia"
"TCD",2.8560297699594,2019,16685.223,"Sub-Saharan Africa"
"TGO",2.51299052774019,2019,8463.06799999999,"Sub-Saharan Africa"
"THA",2.94024898511502,2019,71522.271,"South-Eastern Asia"
"TJK",2.65230581867388,2019,9529.966,"Central and Southern Asia"
"TKM",2.58470906630582,2019,6803.9445,"Central and Southern Asia"
"TLS",2.17537212449256,2019,1300.9445,"South-Eastern Asia"
"TTO",2.73545331529093,2019,1484.894,"Latin America and the Caribbean"
"TUN",2.3195899864682,2019,11875.081,"Northern Africa and Western Asia"
"TUR",3.14997428958051,2019,85357.672,"Northern Africa and Western Asia"
"TWN",1.85906630581867,2019,23674.1375,"Eastern Asia"
"TZA",2.29860216508796,2019,59174.891,"Sub-Saharan Africa"
"UGA",2.74742219215156,2019,42999.6375,"Sub-Saharan Africa"
"UKR",2.95645466847091,2019,44957.458,"Europe and North America"
"URY",2.19117050067659,2019,3397.2055,"Latin America and the Caribbean"
"USA",2.49143301759134,2019,337790.0665,"Europe and North America"
"UZB",2.35970906630582,2019,32964.701,"Central and Southern Asia"
"VEN",3.68423410013532,2019,28938.098,"Latin America and the Caribbean"
"VNM",2.15984438430311,2019,97173.7755,"South-Eastern Asia"
"YEM",3.64017185385656,2019,35111.4075,"Northern Africa and Western Asia"
"ZAF",3.28958592692828,2019,59587.8855,"Sub-Saharan Africa"
"ZMB",2.23156292286874,2019,18513.8395,"Sub-Saharan Africa"
"ZWE",2.6984100135318,2019,15271.3675,"Sub-Saharan Africa"
"AFG",3.98274695534506,2020,39068.979,"Central and Southern Asia"
"AGO",2.30339918809202,2020,33451.1325,"Sub-Saharan Africa"
"ALB",2.14083220568336,2020,2871.9535,"Europe and North America"
"ARE",1.92337618403248,2020,9448.524,"Northern Africa and Western Asia"
"ARG",2.6680649526387,2020,45191.9645,"Latin America and the Caribbean"
"ARM",2.05845060893099,2020,2890.8925,"Northern Africa and Western Asia"
"AUS",1.56631529093369,2020,25743.791,"Oceania"
"AUT",1.46190798376184,2020,8921.405,"Europe and North America"
"AZE",2.12369688768606,2020,10181.73,"Northern Africa and Western Asia"
"BDI",2.94155751014885,2020,12617.036,"Sub-Saharan Africa"
"BEL",1.94008930987821,2020,11540.107,"Europe and North America"
"BEN",2.47256968876861,2020,13070.169,"Sub-Saharan Africa"
"BFA",2.75880108254398,2020,21478.6895,"Sub-Saharan Africa"
"BGD",2.41430040595399,2020,166298.024,"Central and Southern Asia"
"BGR",1.9313599458728,2020,6933.652,"Europe and North America"
"BHR",2.51843707713126,2020,1483.077,"Northern Africa and Western Asia"
"BIH",2.02990527740189,2020,3299.3495,"Europe and North America"
"BLR",2.2739851150203,2020,9350.944,"Europe and North America"
"BOL",2.38426928281461,2020,11816.2995,"Latin America and the Caribbean"
"BRA",3.46231664411367,2020,208660.8425,"Latin America and the Caribbean"
"BTN",1.4862652232747,2020,770.006,"Central and Southern Asia"
"BWA",2.30754397834912,2020,2365.8935,"Sub-Saharan Africa"
"CAF",3.30626657645467,2020,5026.6285,"Sub-Saharan Africa"
"CAN",1.63301759133965,2020,38171.902,"Europe and North America"
"CHE",1.38369418132612,2020,8640.5815,"Europe and North America"
"CHL",2.06248308525034,2020,19370.624,"Latin America and the Caribbean"
"CHN",2.23307442489851,2020,1426106.093,"Eastern Asia"
"CIV",2.69197564276049,2020,28915.4495,"Sub-Saharan Africa"
"CMR",2.95399188092016,2020,26210.558,"Sub-Saharan Africa"
"COD",3.86508795669824,2020,95989.998,"Sub-Saharan Africa"
"COG",2.70368064952639,2020,5752.79049999999,"Sub-Saharan Africa"
"COL",2.99554939106901,2020,50629.9975,"Latin America and the Caribbean"
"CRI",2.0968200270636,2020,5034.32,"Latin America and the Caribbean"
"CUB",2.46725304465494,2020,11176.354,"Latin America and the Caribbean"
"CYP",1.75602165087957,2020,1302.2475,"Northern Africa and Western Asia"
"CZE",1.60869418132612,2020,10550.1295,"Europe and North America"
"DEU",1.78481596752368,2020,83628.7085,"Europe and North America"
"DJI",2.47096346414073,2020,1105.1885,"Sub-Saharan Africa"
"DNK",1.36021650879567,2020,5831.53,"Europe and North America"
"DOM",2.59678619756428,2020,11008.3,"Latin America and the Caribbean"
"DZA",2.23356833558863,2020,44042.091,"Northern Africa and Western Asia"
"ECU",2.43348037889039,2020,17546.0645,"Latin America and the Caribbean"
"EGY",2.67173342354533,2020,109315.1235,"Northern Africa and Western Asia"
"ERI",3.13381867388363,2020,3291.2705,"Sub-Saharan Africa"
"ESP",1.98217726657645,2020,47679.489,"Europe and North America"
"EST",1.74986468200271,2020,1329.6695,"Europe and North America"
"ETH",2.83346684709066,2020,118917.6715,"Sub-Saharan Africa"
"FIN",1.34201623815968,2020,5529.612,"Europe and North America"
"FRA",2.17499323410014,2020,65905.2775,"Europe and North America"
"GAB",2.49949255751015,2020,2322.539,"Sub-Saharan Africa"
"GBR",1.88556427604871,2020,67351.8615,"Europe and North America"
"GEO",2.05324763193505,2020,3795.678,"Northern Africa and Western Asia"
"GHA",2.04996617050068,2020,31887.809,"Sub-Saharan Africa"
"GIN",2.54472259810555,2020,13371.183,"Sub-Saharan Africa"
"GMB",2.26319350473613,2020,2515.7335,"Sub-Saharan Africa"
"GNB",2.29979702300406,2020,2013.255,"Sub-Saharan Africa"
"GNQ",2.27368064952639,2020,1716.4685,"Sub-Saharan Africa"
"GRC",1.657949932341,2020,10699.369,"Europe and North America"
"GTM",2.89871447902571,2020,17357.3255,"Latin America and the Caribbean"
"GUY",2.86725304465494,2020,807.4815,"Latin America and the Caribbean"
"HND",3.04332882273342,2020,10119.6405,"Latin America and the Caribbean"
"HRV",1.54259133964817,2020,3953.958,"Europe and North America"
"HTI",2.45127469553451,2020,11243.848,"Latin America and the Caribbean"
"HUN",1.82029769959405,2020,9749.4565,"Europe and North America"
"IDN",2.25705953991881,2020,274814.8655,"South-Eastern Asia"
"IND",2.54374289580514,2020,1402617.6955,"Central and Southern Asia"
"IRL",1.58491204330176,2020,4982.6065,"Europe and North America"
"IRN",3.1440649526387,2020,87723.443,"Central and Southern Asia"
"IRQ",4.08540324763194,2020,42116.6045,"Northern Africa and Western Asia"
"ISL",1.30798376184032,2020,366.614,"Europe and North America"
"ISR",2.47593098782138,2020,8800.376,"Northern Africa and Western Asia"
"ITA",2.02476319350474,2020,59912.769,"Europe and North America"
"JAM",2.87466170500677,2020,2830.739,"Latin America and the Caribbean"
"JOR",2.2973599458728,2020,10865.2275,"Northern Africa and Western Asia"
"JPN",1.23839648173207,2020,126304.543,"Eastern Asia"
"KAZ",2.31583220568336,2020,19482.117,"Central and Southern Asia"
"KEN",2.6737198917456,2020,52217.3335,"Sub-Saharan Africa"
"KGZ",2.29989851150203,2020,6664.1395,"Central and Southern Asia"
"KHM",2.3674898511502,2020,16725.4735,"South-Eastern Asia"
"KOR",1.43531799729364,2020,51858.4815,"Eastern Asia"
"KWT",1.7690852503383,2020,4400.144,"Northern Africa and Western Asia"
"LAO",2.1345399188092,2020,7346.5325,"South-Eastern Asia"
"LBN",2.83473748308525,2020,5702.3975,"Northern Africa and Western Asia"
"LBR",2.21004736129905,2020,5149.4635,"Sub-Saharan Africa"
"LBY",3.55526792963464,2020,7045.399,"Northern Africa and Western Asia"
"LKA",2.37104736129905,2020,22561.807,"Central and Southern Asia"
"LSO",2.44238836265223,2020,2235.7265,"Sub-Saharan Africa"
"LTU",1.76776048714479,2020,2795.7645,"Europe and North America"
"LVA",1.84766576454668,2020,1901.1235,"Europe and North America"
"MAR",2.26190798376184,2020,36584.208,"Northern Africa and Western Asia"
"MDA",2.41661028416779,2020,3069.131,"Europe and North America"
"MDG",2.21244925575102,2020,28953.5565,"Sub-Saharan Africa"
"MEX",3.61089309878214,2020,126799.0545,"Latin America and the Caribbean"
"MKD",2.02313937753721,2020,1872.0155,"Europe and North America"
"MLI",3.33693369418133,2020,21713.8355,"Sub-Saharan Africa"
"MMR",2.80504600811908,2020,53016.5215,"South-Eastern Asia"
"MNE",2.37726657645467,2020,607.935,"Europe and North America"
"MNG",2.35957374830853,2020,3290.7855,"Eastern Asia"
"MOZ",2.57836806495264,2020,30783.688,"Sub-Saharan Africa"
"MRT",2.53589309878214,2020,4600.131,"Sub-Saharan Africa"
"MUS",2.05162381596752,2020,1283.223,"Sub-Saharan Africa"
"MWI",2.1823748308525,2020,19533.8875,"Sub-Saharan Africa"
"MYS",1.96977943166441,2020,33889.5585,"South-Eastern Asia"
"NAM",2.32361299052774,2020,2728.7615,"Sub-Saharan Africa"
"NER",3.11557780784844,2020,23717.6135,"Sub-Saharan Africa"
"NGA",3.44387686062246,2020,213996.181,"Sub-Saharan Africa"
"NIC",3.21380243572395,2020,6565.267,"Latin America and the Caribbean"
"NLD",1.64031393775372,2020,17636.731,"Europe and North America"
"NOR",1.31160351826793,2020,5379.2735,"Europe and North America"
"NPL",2.43267929634641,2020,28966.5745,"Central and Southern Asia"
"NZL",1.59296346414073,2020,5069.895,"Oceania"
"OMN",1.9527401894452,2020,4522.4965,"Northern Africa and Western Asia"
"PAK",3.0745602165088,2020,235001.746,"Central and Southern Asia"
"PAN",2.47408660351827,2020,4293.261,"Latin America and the Caribbean"
"PER",2.4398849797023,2020,32838.5795,"Latin America and the Caribbean"
"PHL",2.90698646820027,2020,112081.264,"South-Eastern Asia"
"PNG",2.50222192151556,2020,9815.7455,"Oceania"
"POL",1.93247631935047,2020,38171.012,"Europe and North America"
"PRK",3.22259810554804,2020,26136.312,"Eastern Asia"
"PRT",1.54790257104195,2020,10370.519,"Europe and North America"
"PRY",2.44150879566982,2020,6603.7395,"Latin America and the Caribbean"
"PSE",2.85129093369418,2020,5069.692,"Northern Africa and Western Asia"
